"PSME",74.7,4.19682
"PSME",74.8,4.21038
"PSME",74.9,4.22397
"PSME",75.0,4.23758
"PSME",75.1,4.25121
"PSME",75.2,4.26488
"PSME",75.3,4.27857
"PSME",75.4,4.29228
"PSME",75.5,4.30602
"PSME",75.6,4.31979
"PSME",75.7,4.33358
"PSME",75.8,4.3474
"PSME",75.9,4.36125
"PSME",76.0,4.37512
"PSME",76.1,4.38901
"PSME",76.2,4.40294
"PSME",76.3,4.41689
"PSME",76.4,4.43086
"PSME",76.5,4.44486
"PSME",76.6,4.45889
"PSME",76.7,4.47294
"PSME",76.8,4.48702
"PSME",76.9,4.50113
"PSME",77.0,4.51526
"PSME",77.1,4.52942
"PSME",77.2,4.5436
"PSME",77.3,4.55781
"PSME",77.4,4.57205
"PSME",77.5,4.58631
"PSME",77.6,4.6006
"PSME",77.7,4.61492
"PSME",77.8,4.62926
"PSME",77.9,4.64363
"PSME",78.0,4.65802
"PSME",78.1,4.67244
"PSME",78.2,4.68689
"PSME",78.3,4.70136
"PSME",78.4,4.71586
"PSME",78.5,4.73039
"PSME",78.6,4.74494
"PSME",78.7,4.75952
"PSME",78.8,4.77412
"PSME",78.9,4.78876
"PSME",79.0,4.80341
"PSME",79.1,4.8181
"PSME",79.2,4.83281
"PSME",79.3,4.84755
"PSME",79.4,4.86231
"PSME",79.5,4.8771
"PSME",79.6,4.89192
"PSME",79.7,4.90676
"PSME",79.8,4.92163
"PSME",79.9,4.93653
"PSME",80.0,4.95145
"PSME",80.1,4.9664
"PSME",80.2,4.98138
"PSME",80.3,4.99638
"PSME",80.4,5.01141
"PSME",80.5,5.02647
"PSME",80.6,5.04155
"PSME",80.7,5.05666
"PSME",80.8,5.0718
"PSME",80.9,5.08697
"PSME",81.0,5.10216
"PSME",81.1,5.11737
"PSME",81.2,5.13262
"PSME",81.3,5.14789
"PSME",81.4,5.16319
"PSME",81.5,5.17851
"PSME",81.6,5.19386
"PSME",81.7,5.20924
"PSME",81.8,5.22464
"PSME",81.9,5.24008
"PSME",82.0,5.25553
"PSME",82.1,5.27102
"PSME",82.2,5.28653
"PSME",82.3,5.30207
"PSME",82.4,5.31764
"PSME",82.5,5.33323
"PSME",82.6,5.34885
"PSME",82.7,5.3645
"PSME",82.8,5.38017
"PSME",82.9,5.39588
"PSME",83.0,5.4116
"PSME",83.1,5.42736
"PSME",83.2,5.44314
"PSME",83.3,5.45895
"PSME",83.4,5.47479
"PSME",83.5,5.49065
"PSME",83.6,5.50654
"PSME",83.7,5.52246
"PSME",83.8,5.53841
"PSME",83.9,5.55438
"PSME",84.0,5.57038
"PSME",84.1,5.58641
"PSME",84.2,5.60246
"PSME",84.3,5.61854
"PSME",84.4,5.63465
"PSME",84.5,5.65079
"PSME",84.6,5.66695
"PSME",84.7,5.68314
"PSME",84.8,5.69936
"PSME",84.9,5.7156
"PSME",85.0,5.73187
"PSME",85.1,5.74817
"PSME",85.2,5.7645
"PSME",85.3,5.78085
"PSME",85.4,5.79724
"PSME",85.5,5.81364
"PSME",85.6,5.83008
"PSME",85.7,5.84654
"PSME",85.8,5.86304
"PSME",85.9,5.87955
"PSME",86.0,5.8961
"PSME",86.1,5.91267
"PSME",86.2,5.92928
"PSME",86.3,5.9459
"PSME",86.4,5.96256
"PSME",86.5,5.97924
"PSME",86.6,5.99596
"PSME",86.7,6.01269
"PSME",86.8,6.02946
"PSME",86.9,6.04625
"PSME",87.0,6.06308
"PSME",87.1,6.07992
"PSME",87.2,6.0968
"PSME",87.3,6.11371
"PSME",87.4,6.13064
"PSME",87.5,6.1476
"PSME",87.6,6.16459
"PSME",87.7,6.1816
"PSME",87.8,6.19864
"PSME",87.9,6.21571
"PSME",88.0,6.23281
"PSME",88.1,6.24994
"PSME",88.2,6.26709
"PSME",88.3,6.28427
"PSME",88.4,6.30148
"PSME",88.5,6.31872
"PSME",88.6,6.33599
"PSME",88.7,6.35328
"PSME",88.8,6.3706
"PSME",88.9,6.38795
"PSME",89.0,6.40532
"PSME",89.1,6.42273
"PSME",89.2,6.44016
"PSME",89.3,6.45762
"PSME",89.4,6.47511
"PSME",89.5,6.49263
"PSME",89.6,6.51017
"PSME",89.7,6.52774
"PSME",89.8,6.54534
"PSME",89.9,6.56297
"PSME",90.0,6.58063
"PSME",90.1,6.59831
"PSME",90.2,6.61602
"PSME",90.3,6.63376
"PSME",90.4,6.65153
"PSME",90.5,6.66933
"PSME",90.6,6.68715
"PSME",90.7,6.705
"PSME",90.8,6.72288
"PSME",90.9,6.74079
"PSME",91.0,6.75873
"PSME",91.1,6.7767
"PSME",91.2,6.79469
"PSME",91.3,6.81271
"PSME",91.4,6.83076
"PSME",91.5,6.84884
"PSME",91.6,6.86694
"PSME",91.7,6.88508
"PSME",91.8,6.90324
"PSME",91.9,6.92143
"PSME",92.0,6.93965
"PSME",92.1,6.9579
"PSME",92.2,6.97618
"PSME",92.3,6.99448
"PSME",92.4,7.01281
"PSME",92.5,7.03117
"PSME",92.6,7.04956
"PSME",92.7,7.06798
"PSME",92.8,7.08643
"PSME",92.9,7.1049
"PSME",93.0,7.1234
"PSME",93.1,7.14193
"PSME",93.2,7.16049
"PSME",93.3,7.17908
"PSME",93.4,7.1977
"PSME",93.5,7.21634
"PSME",93.6,7.23502
"PSME",93.7,7.25372
"PSME",93.8,7.27245
"PSME",93.9,7.29121
"PSME",94.0,7.31
"PSME",94.1,7.32881
"PSME",94.2,7.34766
"PSME",94.3,7.36653
"PSME",94.4,7.38543
"PSME",94.5,7.40437
"PSME",94.6,7.42332
"PSME",94.7,7.44231
"PSME",94.8,7.46133
"PSME",94.9,7.48037
"PSME",95.0,7.49945
"PSME",95.1,7.51855
"PSME",95.2,7.53768
"PSME",95.3,7.55684
"PSME",95.4,7.57603
"PSME",95.5,7.59525
"PSME",95.6,7.6145
"PSME",95.7,7.63377
"PSME",95.8,7.65308
"PSME",95.9,7.67241
"PSME",96.0,7.69177
"PSME",96.1,7.71116
"PSME",96.2,7.73058
"PSME",96.3,7.75003
"PSME",96.4,7.76951
"PSME",96.5,7.78901
"PSME",96.6,7.80855
"PSME",96.7,7.82811
"PSME",96.8,7.8477
"PSME",96.9,7.86733
"PSME",97.0,7.88698
"PSME",97.1,7.90666
"PSME",97.2,7.92636
"PSME",97.3,7.9461
"PSME",97.4,7.96587
"PSME",97.5,7.98566
"PSME",97.6,8.00549
"PSME",97.7,8.02534
"PSME",97.8,8.04522
"PSME",97.9,8.06514
"PSME",98.0,8.08508
"PSME",98.1,8.10505
"PSME",98.2,8.12505
"PSME",98.3,8.14507
"PSME",98.4,8.16513
"PSME",98.5,8.18522
"PSME",98.6,8.20533
"PSME",98.7,8.22548
"PSME",98.8,8.24565
"PSME",98.9,8.26586
"PSME",99.0,8.28609
"PSME",99.1,8.30635
"PSME",99.2,8.32664
"PSME",99.3,8.34696
"PSME",99.4,8.36731
"PSME",99.5,8.38769
"PSME",99.6,8.4081
"PSME",99.7,8.42854
"PSME",99.8,8.449
"PSME",99.9,8.4695
"PSME",100.0,8.49002
"PSME",100.1,8.51058
"PSME",100.2,8.53116
"PSME",100.3,8.55178
"PSME",100.4,8.57242
"PSME",100.5,8.59309
"PSME",100.6,8.61379
"PSME",100.7,8.63452
"PSME",100.8,8.65528
"PSME",100.9,8.67607
"PSME",101.0,8.69689
"PSME",101.1,8.71774
"PSME",101.2,8.73862
"PSME",101.3,8.75953
"PSME",101.4,8.78047
"PSME",101.5,8.80143
"PSME",101.6,8.82243
"PSME",101.7,8.84345
"PSME",101.8,8.86451
"PSME",101.9,8.8856
"PSME",102.0,8.90671
"PSME",102.1,8.92786
"PSME",102.2,8.94903
"PSME",102.3,8.97023
"PSME",102.4,8.99147
"PSME",102.5,9.01273
"PSME",102.6,9.03402
"PSME",102.7,9.05534
"PSME",102.8,9.0767
"PSME",102.9,9.09808
"PSME",103.0,9.11949
"PSME",103.1,9.14093
"PSME",103.2,9.1624
"PSME",103.3,9.1839
"PSME",103.4,9.20543
"PSME",103.5,9.22699
"PSME",103.6,9.24858
"PSME",103.7,9.2702
"PSME",103.8,9.29185
"PSME",103.9,9.31353
"PSME",104.0,9.33524
"PSME",104.1,9.35698
"PSME",104.2,9.37875
"PSME",104.3,9.40055
"PSME",104.4,9.42238
"PSME",104.5,9.44424
"PSME",104.6,9.46613
"PSME",104.7,9.48805
"PSME",104.8,9.51
"PSME",104.9,9.53197
