"PSP_STUDYID","STANDID","SPECIES","TREEID","DBH","BEST_BIOMASS","JENKINS_BIOMASS"
"HSGY","NCNA","PISI","NCNA004200001",161.3,18.3587,27.056
"HSGY","NCNA","PISI","NCNA004200001",162.8,18.7593,27.671
"HSGY","NCNA","PISI","NCNA004200001",165.0,19.3558,28.588
"HSGY","NCNA","PISI","NCNA004200001",168.7,20.3831,30.1701
"HSGY","NCNA","TSHE","NCNA004200004",170.1,19.6728,27.4899
"HSGY","NCNA","TSHE","NCNA004200004",155.5,16.1647,22.032
"HSGY","NCNA","TSHE","NCNA004200004",169.6,19.5474,27.291
"HSGY","NCNA","TSHE","NCNA004200004",170.1,19.6728,27.4899
"HSGY","NCNA","PISI","NCNA004200010",220.9,38.2211,58.1012
"HSGY","NCNA","PISI","NCNA004200010",227.7,41.0213,62.5484
"HSGY","NCNA","PISI","NCNA004200010",230.5,42.2072,64.4362
"HSGY","NCNA","PISI","NCNA004200010",230.5,42.2072,64.4362
"HSGY","NCNA","PISI","NCNA004200010",226.9,40.6859,62.0152
"HSGY","NCNA","PISI","NCNA004200010",226.3,40.4355,61.617
"SQNP","PILA","ABCO","PILA000400009",152.0,20.9113,20.8296
"SQNP","PILA","ABCO","PILA000400009",153.5,21.4564,21.34
"SQNP","PILA","ABCO","PILA000400009",154.1,21.6769,21.5462
"HJRS","RS01","PSME","RS01000600015",151.7,15.9826,23.311
"HJRS","RS01","PSME","RS01000600015",151.3,15.8844,23.162
"HJRS","RS01","PSME","RS01000600015",154.6,16.7037,24.4076
"HJRS","RS01","PSME","RS01000600015",150.4,15.6646,22.829
"HJRS","RS01","PSME","RS01000700003",159.0,17.8283,26.1286
"HJRS","RS01","PSME","RS01000700019",165.2,19.4748,28.6722
"HJRS","RS01","PSME","RS01000700019",165.8,19.638,28.9258
"HJRS","RS01","PSME","RS01000700019",160.9,18.3252,26.8933
"HJRS","RS01","PSME","RS01000700019",161.9,18.5894,27.301
"HJRS","RS01","PSME","RS01000700019",162.6,18.7755,27.5886
"HJRS","RS01","PSME","RS01000700019",160.3,18.1675,26.6504
"HJRS","RS01","PSME","RS01000700019",160.6,18.2462,26.7717
"HJRS","RS02","PSME","RS02000400011",150.3,15.6403,22.7922
"HJRS","RS02","PSME","RS02000400011",152.3,16.1305,23.5354
"HJRS","RS02","PSME","RS02001000027",150.1,15.5916,22.7186
"HJRS","RS02","PSME","RS02001000027",150.5,15.6889,22.8659
"HJRS","RS02","PSME","RS02001100024",150.2,15.6159,22.7554
"HJRS","RS02","PSME","RS02001100024",151.2,15.8599,23.1249
"HJRS","RS02","PSME","RS02001400009",156.0,17.0576,24.9477
"HJRS","RS02","PSME","RS02001400009",153.0,16.3039,23.7989
"HJRS","RS02","PSME","RS02001400009",152.9,16.2791,23.7611
"HJRS","RS02","PSME","RS02001400009",153.7,16.4782,24.0641
"HJRS","RS02","PSME","RS02001400009",154.5,16.6786,24.3693
"HJRS","RS02","PSME","RS02001400009",153.6,16.4533,24.0261
"HJRS","RS02","PSME","RS02001400009",154.4,16.6535,24.331
"HJRS","RS02","PSME","RS02001400009",154.9,16.7792,24.5227
"HJRS","RS03","THPL","RS03000400003",156.9,8.4686,22.5243
"HJRS","RS03","THPL","RS03000400003",156.6,8.4315,22.4183
"HJRS","RS03","THPL","RS03000400003",156.5,8.4192,22.383
"HJRS","RS03","THPL","RS03000400003",156.5,8.4192,22.383
"HJRS","RS03","THPL","RS03000400003",156.5,8.4192,22.383
"HJRS","RS03","THPL","RS03000400003",156.5,8.4192,22.383
"HJRS","RS03","THPL","RS03000400003",156.3,8.3946,22.3126
"HJRS","RS03","PSME","RS03000500028",152.5,16.18,23.6105
"HJRS","RS03","PSME","RS03000500028",154.7,16.7289,24.4459
"HJRS","RS03","PSME","RS03000500028",150.8,15.7621,22.9767
"HJRS","RS03","PSME","RS03000500028",150.9,15.7865,23.0137
"HJRS","RS03","PSME","RS03000500028",151.1,15.8354,23.0878
"HJRS","RS03","PSME","RS03000700015",187.8,26.0819,39.1526
"HJRS","RS03","PSME","RS03000700015",187.4,25.9568,38.9502
"HJRS","RS03","PSME","RS03000700015",189.2,26.522,39.8658
"HJRS","RS03","PSME","RS03000700015",182.0,24.2965,36.2785
"HJRS","RS03","PSME","RS03000700015",183.0,24.6,36.7648
"HJRS","RS03","PSME","RS03000700015",184.2,24.9665,37.3534
"HJRS","RS03","PSME","RS03000700015",186.3,25.6143,38.3969
"HJRS","RS03","PSME","RS03000900001",156.7,17.2359,25.2204
"HJRS","RS03","PSME","RS03000900001",156.4,17.1593,25.1033
"HJRS","RS03","PSME","RS03000900001",156.4,17.1593,25.1033
"HJRS","RS03","PSME","RS03000900001",157.8,17.5179,25.6524
"HJRS","RS03","PSME","RS03000900001",157.8,17.5179,25.6524
"HJRS","RS03","PSME","RS03000900001",157.8,17.5179,25.6524
"HJRS","RS03","PSME","RS03000900001",157.8,17.5179,25.6524
"HJRS","RS03","PSME","RS03001100005",160.7,18.2725,26.8122
"HJRS","RS03","PSME","RS03001100005",161.1,18.3779,26.9746
"HJRS","RS03","PSME","RS03001100005",162.6,18.7755,27.5886
"HJRS","RS03","PSME","RS03001100005",159.9,18.0628,26.4892
"HJRS","RS03","PSME","RS03001100005",160.1,18.1151,26.5697
"HJRS","RS03","PSME","RS03001100005",160.3,18.1675,26.6504
"HJRS","RS03","PSME","RS03001100005",160.5,18.22,26.7312
"HJRS","RS03","PSME","RS03001200021",167.8,20.1867,29.7807
"HJRS","RS03","PSME","RS03001200021",171.1,21.1085,31.2234
"HJRS","RS03","PSME","RS03001200021",157.0,17.3126,25.3378
"HJRS","RS03","PSME","RS03001200021",159.5,17.9584,26.3286
"HJRS","RS03","PSME","RS03001200021",162.0,18.6159,27.342
"HJRS","RS03","PSME","RS03001200021",164.4,19.2583,28.3362
"HJRS","RS03","PSME","RS03001200021",172.3,21.4487,31.7581
"HJRS","RS05","PSME","RS05000100034",150.1,15.5916,22.7186
"HJRS","RS05","PSME","RS05000100034",151.1,15.8354,23.0878
"HJRS","RS05","PSME","RS05000100037",150.8,15.7621,22.9767
"HJRS","RS05","PSME","RS05000100052",151.0,15.811,23.0507
"HJRS","RS05","PSME","RS05000100052",151.7,15.9826,23.311
"HJRS","RS05","PSME","RS05000100052",152.5,16.18,23.6105
"HJRS","RS05","PSME","RS05000100052",155.2,16.8549,24.6382
"HJRS","RS05","PSME","RS05000100052",155.7,16.9814,24.8314
"HJRS","RS05","PSME","RS05000100069",156.0,17.0576,24.9477
"HJRS","RS05","PSME","RS05000100069",154.7,16.7289,24.4459
"HJRS","RS05","PSME","RS05000100069",156.1,17.083,24.9865
"HJRS","RS05","PSME","RS05000100069",155.5,16.9308,24.754
"HJRS","RS05","PSME","RS05000100069",155.9,17.0322,24.9089
"HJRS","RS05","PSME","RS05000100069",155.9,17.0322,24.9089
"HJRS","RS05","PSME","RS05000100069",156.2,17.1084,25.0254
"HJRS","RS05","PSME","RS05000100069",156.5,17.1848,25.1423
"HJRS","RS07","PSME","RS07000100015",151.2,15.8599,23.1249
"HJRS","RS07","PSME","RS07000100040",163.9,19.1236,28.1273
"HJRS","RS07","PSME","RS07000100040",165.6,19.5835,28.8411
"HJRS","RS07","PSME","RS07000100040",165.7,19.6107,28.8835
"HJRS","RS07","PSME","RS07000100040",167.4,20.0764,29.6085
"HJRS","RS07","PSME","RS07000100040",167.8,20.1867,29.7807
"HJRS","RS07","PSME","RS07000100040",162.7,18.8022,27.6298
"HJRS","RS07","PSME","RS07000100040",161.3,18.4306,27.056
"HJRS","RS07","PSME","RS07000100040",162.7,18.8022,27.6298
"HJRS","RS08","PSME","RS08000100006",153.2,16.3536,23.8745
"HJRS","RS08","PSME","RS08000100006",153.1,16.3288,23.8367
"HJRS","RS08","PSME","RS08000100006",153.4,16.4034,23.9502
"HJRS","RS08","PSME","RS08000100006",154.4,16.6535,24.331
"HJRS","RS08","PSME","RS08000100006",155.5,16.9308,24.754
"HJRS","RS08","PSME","RS08000100006",156.9,17.287,25.2986
"HJRS","RS08","PSME","RS08000100006",157.4,17.4151,25.4948
"HJRS","RS08","PSME","RS08000100006",159.2,17.8802,26.2085
"HJRS","RS08","PSME","RS08000100127",151.4,15.909,23.1992
"HJRS","RS08","PSME","RS08000100127",151.9,16.0319,23.3856
"HJRS","RS08","PSME","RS08000100127",154.0,16.5532,24.1783
"HJRS","RS08","PSME","RS08000100127",157.4,17.4151,25.4948
"HJRS","RS12","PSME","RS12000100001",158.8,17.7764,26.0489
"HJRS","RS12","PSME","RS12000100002",179.8,23.6354,35.222
"HJRS","RS12","PSME","RS12000100002",180.3,23.7849,35.4605
"HJRS","RS12","PSME","RS12000100002",182.9,24.5695,36.716
"HJRS","RS12","PSME","RS12000100002",181.5,24.1455,36.0367
"HJRS","RS12","PSME","RS12000100002",181.8,24.2361,36.1816
"HJRS","RS12","PSME","RS12000100002",182.1,24.3268,36.3269
"HJRS","RS12","PSME","RS12000100002",182.9,24.5695,36.716
"HJRS","RS12","PSME","RS12000100002",184.1,24.9359,37.3041
"HJRS","RS13","PSME","RS13002100018",151.4,15.909,23.1992
"HJRS","RS13","PSME","RS13002100018",153.8,16.5032,24.1021
"HJRS","RS13","PSME","RS13002300023",179.2,23.4567,34.9371
"HJRS","RS13","PSME","RS13002300023",175.6,22.3981,33.2561
"HJRS","RS13","PSME","RS13002300023",170.0,20.799,30.738
"HJRS","RS13","PSME","RS13002300023",174.2,21.9928,32.6156
"HJRS","RS13","PSME","RS13002300023",174.8,22.1661,32.8892
"HJRS","RS13","PSME","RS13002300025",221.1,37.5036,58.2292
"HJRS","RS13","PSME","RS13002300025",222.3,37.9518,59.001
"HJRS","RS13","PSME","RS13002300025",219.0,36.7252,56.8931
"HJRS","RS13","PSME","RS13002300025",218.7,36.6147,56.7037
"HJRS","RS13","PSME","RS13002300025",218.6,36.5778,56.6407
"HJRS","RS13","ABPR","RS13002700005",151.0,23.0737,20.4934
"HJRS","RS13","ABPR","RS13002700006",151.0,23.0737,20.4934
"HJRS","RS13","PSME","RS13004000003",176.4,22.6313,33.6254
"HJRS","RS13","PSME","RS13004000003",175.7,22.4272,33.3021
"HJRS","RS13","PSME","RS13004000003",176.5,22.6605,33.6718
"HJRS","RS13","PSME","RS13004000003",173.0,21.6484,32.0724
"HJRS","RS13","PSME","RS13004000003",175.5,22.369,33.2101
"HJRS","RS13","PSME","RS13006800001",212.3,34.2936,52.752
"HJRS","RS13","PSME","RS13006800001",212.5,34.3651,52.8729
"HJRS","RS13","PSME","RS13006800001",210.0,33.4772,51.3729
"HJRS","RS13","PSME","RS13006800001",210.1,33.5125,51.4324
"HJRS","RS13","PSME","RS13006900004",165.5,19.5563,28.7989
"HJRS","RS13","PSME","RS13006900004",169.3,20.6032,30.4315
"HJRS","RS13","PSME","RS13006900004",155.8,17.0068,24.8701
"HJRS","RS13","PSME","RS13006900004",161.5,18.4835,27.1375
"HJRS","RS13","ABPR","RS13007700002",157.9,25.8945,22.88
"HJRS","RS13","ABPR","RS13007700002",158.7,26.2345,23.1669
"HJRS","RS13","ABPR","RS13007900002",176.3,34.4167,30.0284
"HJRS","RS13","ABPR","RS13007900002",178.8,35.6906,31.0901
"HJRS","RS13","PSME","RS13010600004",175.2,22.2819,33.0724
"HJRS","RS13","PSME","RS13010600004",173.4,21.7629,32.2529
"HJRS","RS15","PSME","RS15000100062",150.4,15.6646,22.829
"HJRS","RS15","PSME","RS15000100062",151.4,15.909,23.1992
"HJRS","RS15","PSME","RS15000100062",151.5,15.9335,23.2364
"HJRS","RS15","PSME","RS15000100062",152.3,16.1305,23.5354
"HJRS","RS15","PSME","RS15000100067",172.5,21.5057,31.8477
"HJRS","RS15","PSME","RS15000100067",174.8,22.1661,32.8892
"HJRS","RS15","PSME","RS15000100067",174.8,22.1661,32.8892
"HJRS","RS15","PSME","RS15000100067",174.8,22.1661,32.8892
"HJRS","RS15","PSME","RS15000100067",174.3,22.0217,32.6611
"HJRS","RS15","PSME","RS15000100067",175.9,22.4854,33.3943
"HJRS","RS15","PSME","RS15000100067",180.2,23.755,35.4127
"HJRS","RS15","PSME","RS15000100067",179.4,23.5162,35.0319
"HJRS","RS15","PSME","RS15000100073",169.5,20.659,30.5189
"HJRS","RS15","PSME","RS15000100073",169.5,20.659,30.5189
"HJRS","RS15","PSME","RS15000100073",169.5,20.659,30.5189
"HJRS","RS15","PSME","RS15000100073",169.5,20.659,30.5189
"HJRS","RS15","PSME","RS15000100073",169.5,20.659,30.5189
"HJRS","RS15","PSME","RS15000100073",169.5,20.659,30.5189
"HJRS","RS15","PSME","RS15000100073",166.7,19.884,29.3087
"HJRS","RS15","PSME","RS15000100073",168.1,20.2697,29.9101
"HJRS","RS15","PSME","RS15000100090",150.9,15.7865,23.0137
"HJRS","RS15","PSME","RS15000100090",152.8,16.2543,23.7234
"HJRS","RS15","PSME","RS15000100110",150.3,15.6403,22.7922
"HJRS","RS15","PSME","RS15000100110",151.7,15.9826,23.311
"HJRS","RS15","PSME","RS15000100110",154.1,16.5783,24.2164
"HJRS","RS15","PSME","RS15000100112",158.3,17.6469,25.8502
"HJRS","RS15","PSME","RS15000100112",161.0,18.3515,26.9339
"HJRS","RS15","PSME","RS15000100112",163.7,19.0698,28.044
"HJRS","RS15","PSME","RS15000100112",166.4,19.8018,29.1807
"HJRS","RS15","PSME","RS15000100112",169.1,20.5474,30.3442
"HJRS","RS15","PSME","RS15000100112",171.8,21.3066,31.5346
"HJRS","RS15","PSME","RS15000100112",174.3,22.0217,32.6611
"HJRS","RS15","PSME","RS15000100112",178.0,23.1012,34.3713
"HJRS","RS16","PSME","RS16000100015",153.9,16.5282,24.1402
"HJRS","RS16","PSME","RS16000100015",151.9,16.0319,23.3856
"HJRS","RS16","PSME","RS16000100015",151.8,16.0072,23.3483
"HJRS","RS16","PSME","RS16000100035",150.7,15.7377,22.9397
"HJRS","RS16","PSME","RS16000100035",152.5,16.18,23.6105
"HJRS","RS16","PSME","RS16000100035",152.6,16.2047,23.6481
"HJRS","RS16","PSME","RS16000100062",170.7,20.9957,31.0464
"HJRS","RS16","PSME","RS16000100062",172.7,21.5627,31.9375
"HJRS","RS16","PSME","RS16000100062",174.8,22.1661,32.8892
"HJRS","RS16","PSME","RS16000100062",175.6,22.3981,33.2561
"HJRS","RS16","PSME","RS16000100062",175.7,22.4272,33.3021
"HJRS","RS16","PSME","RS16000100062",177.7,23.0127,34.2307
"HJRS","RS16","PSME","RS16000100062",177.5,22.9538,34.1372
"HJRS","RS16","PSME","RS16000100062",177.9,23.0716,34.3244
"HJRS","RS16","PSME","RS16000100098",150.1,15.5916,22.7186
"HJRS","RS17","PSME","RS17000100040",171.4,21.1933,31.3566
"HJRS","RS17","PSME","RS17000100040",163.1,18.909,27.795
"HJRS","RS17","PSME","RS17000100040",164.1,19.1774,28.2108
"HJRS","RS17","PSME","RS17000100040",165.1,19.4477,28.6301
"HJRS","RS17","PSME","RS17000100040",167.5,20.1039,29.6515
"HJRS","RS17","PSME","RS17000100040",168.0,20.242,29.8669
"HJRS","RS17","PSME","RS17000100040",168.9,20.4917,30.2571
"HJRS","RS17","PSME","RS17000100040",171.2,21.1367,31.2677
"HJRS","RS17","PSME","RS17000100046",164.7,19.3393,28.4619
"HJRS","RS17","PSME","RS17000100046",159.8,18.0367,26.449
"HJRS","RS17","PSME","RS17000100046",161.0,18.3515,26.9339
"HJRS","RS17","PSME","RS17000100046",161.2,18.4042,27.0152
"HJRS","RS17","PSME","RS17000100046",162.8,18.8289,27.6711
"HJRS","RS17","PSME","RS17000100046",165.5,19.5563,28.7989
"HJRS","RS17","PSME","RS17000100046",163.0,18.8823,27.7537
"HJRS","RS17","PSME","RS17000100046",164.5,19.2853,28.3781
"HJRS","RS17","PSME","RS17000100086",156.0,17.0576,24.9477
"HJRS","RS17","PSME","RS17000100086",156.8,17.2614,25.2595
"HJRS","RS17","PSME","RS17000100086",152.0,16.0565,23.423
"HJRS","RS17","PSME","RS17000100086",153.4,16.4034,23.9502
"HJRS","RS17","PSME","RS17000100086",153.4,16.4034,23.9502
"HJRS","RS20","PSME","RS20000800013",170.2,20.8551,30.8259
"HJRS","RS20","PSME","RS20000800013",170.1,20.827,30.7819
"HJRS","RS20","PSME","RS20000800013",171.8,21.3066,31.5346
"HJRS","RS20","PSME","RS20000800013",170.3,20.8832,30.8699
"HJRS","RS20","PSME","RS20000800013",167.5,20.1039,29.6515
"HJRS","RS20","PSME","RS20000800013",167.0,19.9663,29.4369
"HJRS","RS20","PSME","RS20000800013",168.6,20.4083,30.1267
"HJRS","RS21","PSME","RS21000100008",161.7,18.5364,27.2192
"HJRS","RS21","PSME","RS21000100008",160.9,18.3252,26.8933
"HJRS","RS21","PSME","RS21000100008",158.1,17.5953,25.771
"HJRS","RS21","PSME","RS21000100008",161.5,18.4835,27.1375
"HJRS","RS21","PSME","RS21000100008",162.5,18.7489,27.5474
"HJRS","RS21","PSME","RS21000100008",163.1,18.909,27.795
"HJRS","RS21","PSME","RS21000100008",165.4,19.5291,28.7566
"HJRS","RS21","PSME","RS21000200022",195.5,28.5466,43.1699
"HJRS","RS21","PSME","RS21000200022",196.3,28.8088,43.6006
"HJRS","RS21","PSME","RS21000200022",194.7,28.2855,42.7417
"HJRS","RS21","PSME","RS21000200022",197.6,29.2374,44.3059
"HJRS","RS21","PSME","RS21000200022",198.4,29.5026,44.7433
"HJRS","RS21","PSME","RS21000200022",203.1,31.0841,47.3643
"HJRS","RS21","PSME","RS21000200022",203.7,31.2888,47.7052
"HJRS","RS21","PSME","RS21000200024",170.9,21.0521,31.1348
"HJRS","RS21","PSME","RS21000200024",172.3,21.4487,31.7581
"HJRS","RS21","PSME","RS21000200024",169.5,20.659,30.5189
"HJRS","RS21","PSME","RS21000200024",174.4,22.0505,32.7066
"HJRS","RS21","PSME","RS21000200024",175.2,22.2819,33.0724
"HJRS","RS21","PSME","RS21000200024",177.4,22.9244,34.0905
"HJRS","RS21","PSME","RS21000200024",177.5,22.9538,34.1372
"HJRS","RS21","PSME","RS21000300004",150.2,15.6159,22.7554
"HJRS","RS21","PSME","RS21000300004",150.2,15.6159,22.7554
"HJRS","RS21","TSHE","RS21000300016",151.0,15.1483,20.4934
"HJRS","RS21","TSHE","RS21000300016",151.0,15.1483,20.4934
"HJRS","RS21","TSHE","RS21000300016",153.4,15.6865,21.3057
"HJRS","RS21","TSHE","RS21000300016",153.4,15.6865,21.3057
"HJRS","RS21","PSME","RS21000600029",178.8,23.3379,34.7479
"HJRS","RS21","PSME","RS21000600029",179.3,23.4864,34.9845
"HJRS","RS21","PSME","RS21000600029",177.2,22.8656,33.9971
"HJRS","RS21","PSME","RS21000600029",181.2,24.0551,35.8922
"HJRS","RS21","PSME","RS21000600029",182.8,24.5391,36.6672
"HJRS","RS21","PSME","RS21000600029",185.0,25.2123,37.7489
"HJRS","RS21","PSME","RS21000600029",185.0,25.2123,37.7489
"HJRS","RS21","PSME","RS21000600032",169.5,20.659,30.5189
"HJRS","RS21","PSME","RS21000600032",171.3,21.165,31.3121
"HJRS","RS21","PSME","RS21000600032",170.7,20.9957,31.0464
"HJRS","RS21","PSME","RS21000600032",171.6,21.2499,31.4455
"HJRS","RS21","PSME","RS21000600032",171.3,21.165,31.3121
"HJRS","RS21","PSME","RS21000600032",171.6,21.2499,31.4455
"HJRS","RS21","PSME","RS21000600032",173.8,21.8777,32.4339
"HJRS","RS21","PSME","RS21000700024",168.5,20.3806,30.0833
"HJRS","RS21","PSME","RS21000700024",169.5,20.659,30.5189
"HJRS","RS21","PSME","RS21000700024",168.0,20.242,29.8669
"HJRS","RS21","PSME","RS21000700024",168.7,20.4361,30.1701
"HJRS","RS21","PSME","RS21000700024",168.9,20.4917,30.2571
"HJRS","RS21","PSME","RS21000700024",169.9,20.771,30.6941
"HJRS","RS21","PSME","RS21000700024",169.9,20.771,30.6941
"HJRS","RS21","PSME","RS21000700026",193.2,27.7991,41.9456
"HJRS","RS21","PSME","RS21000700026",194.2,28.1229,42.4753
"HJRS","RS21","PSME","RS21000700026",195.2,28.4486,43.009
"HJRS","RS21","PSME","RS21000700026",195.2,28.4486,43.009
"HJRS","RS21","PSME","RS21000700026",196.4,28.8417,43.6546
"HJRS","RS21","PSME","RS21000700026",198.2,29.4362,44.6337
"HJRS","RS21","PSME","RS21000700026",200.5,30.2043,45.9035
"HJRS","RS21","PSME","RS21001000050",165.9,19.6652,28.9682
"HJRS","RS21","PSME","RS21001000050",164.5,19.2853,28.3781
"HJRS","RS21","PSME","RS21001000050",163.5,19.0161,27.9609
"HJRS","RS21","PSME","RS21001000050",165.2,19.4748,28.6722
"HJRS","RS21","PSME","RS21001000050",165.5,19.5563,28.7989
"HJRS","RS21","PSME","RS21001000050",167.2,20.0213,29.5226
"HJRS","RS21","PSME","RS21001000050",167.9,20.2144,29.8238
"HJRS","RS21","PSME","RS21001100033",150.8,15.7621,22.9767
"HJRS","RS21","PSME","RS21001100033",151.5,15.9335,23.2364
"HJRS","RS21","PSME","RS21001100033",151.7,15.9826,23.311
"HJRS","RS21","PSME","RS21001100033",151.9,16.0319,23.3856
"HJRS","RS21","PSME","RS21001100033",152.8,16.2543,23.7234
"HJRS","RS21","PSME","RS21001100033",153.1,16.3288,23.8367
"HJRS","RS21","PSME","RS21001100059",150.2,15.6159,22.7554
"HJRS","RS21","PSME","RS21001100059",151.7,15.9826,23.311
"HJRS","RS21","PSME","RS21001100059",152.1,16.0812,23.4605
"HJRS","RS21","PSME","RS21001100059",155.1,16.8297,24.5997
"HJRS","RS21","PSME","RS21001200001",176.3,22.602,33.5791
"HJRS","RS21","PSME","RS21001200001",177.0,22.8069,33.904
"HJRS","RS21","PSME","RS21001200001",179.1,23.427,34.8897
"HJRS","RS21","PSME","RS21001200001",182.2,24.3571,36.3754
"HJRS","RS21","PSME","RS21001200001",182.9,24.5695,36.716
"HJRS","RS21","PSME","RS21001200001",183.4,24.7219,36.9604
"HJRS","RS21","PSME","RS21001200001",188.3,26.2387,39.4064
"HJRS","RS21","PSME","RS21001200018",153.0,16.3039,23.7989
"HJRS","RS21","PSME","RS21001200018",153.7,16.4782,24.0641
"HJRS","RS21","PSME","RS21001200018",156.3,17.1339,25.0643
"HJRS","RS21","PSME","RS21001200018",158.8,17.7764,26.0489
"HJRS","RS21","PSME","RS21001200018",161.1,18.3779,26.9746
"HJRS","RS21","PSME","RS21001200018",161.4,18.457,27.0967
"HJRS","RS21","PSME","RS21001200018",164.5,19.2853,28.3781
"HJRS","RS21","PSME","RS21001300017",150.7,15.7377,22.9397
"HJRS","RS21","PSME","RS21001400012",173.0,21.6484,32.0724
"HJRS","RS21","PSME","RS21001400012",174.0,21.9353,32.5247
"HJRS","RS21","PSME","RS21001400012",175.1,22.2529,33.0265
"HJRS","RS21","PSME","RS21001400012",176.2,22.5728,33.5329
"HJRS","RS21","PSME","RS21001400012",176.2,22.5728,33.5329
"HJRS","RS21","PSME","RS21001400012",177.9,23.0716,34.3244
"HJRS","RS21","PSME","RS21001400012",178.4,23.2194,34.5593
"HJRS","RS21","PSME","RS21001600001",166.8,19.9114,29.3514
"HJRS","RS21","PSME","RS21001600001",166.9,19.9389,29.3941
"HJRS","RS21","PSME","RS21001600001",170.3,20.8832,30.8699
"HJRS","RS21","PSME","RS21001600001",170.3,20.8832,30.8699
"HJRS","RS21","PSME","RS21001600022",170.6,20.9675,31.0022
"HJRS","RS21","PSME","RS21001600022",173.3,21.7343,32.2077
"HJRS","RS21","PSME","RS21001600022",173.9,21.9065,32.4793
"HJRS","RS21","PSME","RS21001600022",174.5,22.0794,32.7522
"HJRS","RS21","PSME","RS21001600022",180.5,23.8448,35.5561
"HJRS","RS21","PSME","RS21001600022",175.0,22.224,32.9807
"HJRS","RS21","PSME","RS21001600022",175.5,22.369,33.2101
"HJRS","RS21","PSME","RS21001600027",184.4,25.0278,37.4521
"HJRS","RS21","PSME","RS21001600027",184.1,24.9359,37.3041
"HJRS","RS21","PSME","RS21001600027",185.0,25.2123,37.7489
"HJRS","RS21","PSME","RS21001600027",187.8,26.0819,39.1526
"HJRS","RS21","PSME","RS21001600027",188.6,26.333,39.5592
"HJRS","RS21","PSME","RS21001600027",189.9,26.7434,40.2253
"HJRS","RS21","PSME","RS21001600027",189.5,26.6168,40.0196
"HJRS","RS23","THPL","RS23000100005",156.3,8.3946,22.3126
"HJRS","RS23","THPL","RS23000100005",156.7,8.4439,22.4536
"HJRS","RS23","THPL","RS23000100005",156.7,8.4439,22.4536
"HJRS","RS23","THPL","RS23000100005",156.8,8.4562,22.489
"HJRS","RS23","THPL","RS23000100005",159.0,8.7299,23.275
"HJRS","RS23","THPL","RS23000100005",160.6,8.9317,23.8569
"HJRS","RS23","THPL","RS23000100005",160.8,8.9571,23.9302
"HJRS","RS23","THPL","RS23001600005",154.4,8.1625,21.6498
"HJRS","RS23","THPL","RS23001600005",152.3,7.9097,20.9311
"HJRS","RS23","THPL","RS23001600005",150.5,7.6962,20.3265
"HJRS","RS23","THPL","RS23001600005",151.5,7.8145,20.6611
"HJRS","RS23","THPL","RS23001600005",150.3,7.6726,20.26
"HJRS","RS23","THPL","RS23001600005",151.8,7.8501,20.7621
"HJRS","RS23","THPL","RS23001600005",152.5,7.9336,20.9989
"HJRS","RS25","PSME","RS25000100005",152.7,16.2295,23.6857
"HJRS","RS25","PSME","RS25000100005",152.8,16.2543,23.7234
"HJRS","RS25","PSME","RS25000100006",194.5,28.2204,42.635
"HJRS","RS25","PSME","RS25000100006",194.2,28.1229,42.4753
"HJRS","RS25","PSME","RS25000100006",195.8,28.6448,43.3311
"HJRS","RS25","PSME","RS25000100006",193.7,27.9608,42.21
"HJRS","RS25","PSME","RS25000100006",194.4,28.1879,42.5818
"HJRS","RS25","PSME","RS25000100006",193.6,27.9284,42.157
"HJRS","RS25","PSME","RS25000200010",156.5,17.1848,25.1423
"HJRS","RS25","PSME","RS25000200010",159.0,17.8283,26.1286
"HJRS","RS25","PSME","RS25000200010",160.8,18.2988,26.8527
"HJRS","RS25","PSME","RS25000300001",158.9,17.8023,26.0888
"HJRS","RS25","PSME","RS25000300001",164.3,19.2313,28.2943
"HJRS","RS25","PSME","RS25000300001",166.5,19.8292,29.2233
"HJRS","RS25","PSME","RS25000300001",167.1,19.9938,29.4798
"HJRS","RS25","PSME","RS25000300001",167.7,20.1591,29.7376
"HJRS","RS25","PSME","RS25000300001",165.4,19.5291,28.7566
"HJRS","RS25","PSME","RS25000300002",151.8,16.0072,23.3483
"HJRS","RS25","PSME","RS25000300002",151.9,16.0319,23.3856
"HJRS","RS25","PSME","RS25000300002",152.8,16.2543,23.7234
"HJRS","RS25","PSME","RS25000300002",154.4,16.6535,24.331
"HJRS","RS25","PSME","RS25000300002",155.0,16.8044,24.5612
"HJRS","RS25","PSME","RS25000300002",154.6,16.7037,24.4076
"HJRS","RS25","PSME","RS25000300004",150.5,15.6889,22.8659
"HJRS","RS25","PSME","RS25000300004",150.9,15.7865,23.0137
"HJRS","RS25","PSME","RS25000300012",187.8,26.0819,39.1526
"HJRS","RS25","PSME","RS25000300012",187.0,25.832,38.7484
"HJRS","RS25","PSME","RS25000300012",187.7,26.0506,39.1019
"HJRS","RS25","PSME","RS25000300012",188.4,26.2701,39.4573
"HJRS","RS25","PSME","RS25000300012",189.1,26.4905,39.8146
"HJRS","RS25","PSME","RS25000300012",189.8,26.7117,40.1738
"HJRS","RS25","PSME","RS25000400004",154.3,16.6284,24.2928
"HJRS","RS25","PSME","RS25000400004",154.3,16.6284,24.2928
"HJRS","RS25","PSME","RS25000400004",154.3,16.6284,24.2928
"HJRS","RS25","PSME","RS25000400004",154.3,16.6284,24.2928
